frame,bbox_topleft_x,bbox_topleft_y,bbox_width,bbox_height,track_id,color,type,speed
2258,1830,1003,50,42,0,9,1,3
2259,1827,1002,53,43,0,9,1,3
2260,1827,1002,53,43,0,9,1,3
2261,1828,1002,53,42,0,9,1,3
2262,1828,1002,52,42,0,9,1,2
2263,1828,1002,53,42,0,9,1,2
2264,1827,1002,53,42,0,9,1,1
2265,1828,1003,52,42,0,9,1,1
2266,1827,1002,53,42,0,9,1,1
2267,1827,1002,53,42,0,9,1,2
2268,1825,1003,56,42,0,9,1,3
2269,1824,1003,55,42,0,9,1,3
2270,1823,1003,55,42,0,9,1,4
2271,1823,1003,56,42,0,9,1,5
2272,1822,1003,56,42,0,9,1,6
2273,1822,1003,56,42,0,9,1,5
2274,1822,1003,57,42,0,9,1,4
2275,1822,1003,57,42,0,9,1,3
2276,1822,1003,57,42,0,9,1,2
2277,1822,1003,56,42,0,9,1,2
2278,1823,1003,56,42,0,9,1,1
1681,1144,760,94,65,4,6,1,0
1682,1144,760,94,65,4,6,1,0
1683,1144,760,94,65,4,6,1,0
1684,1144,760,95,65,4,6,1,0
1685,1144,760,94,65,4,6,1,0
1686,1144,760,94,65,4,6,1,0
1687,1145,761,94,65,4,6,1,0
1688,1145,761,93,65,4,6,1,0
1689,1145,761,94,65,4,6,1,1
1690,1145,761,94,65,4,6,1,1
1691,1144,761,94,65,4,6,1,1
1692,1144,761,94,65,4,6,1,1
1693,1144,761,94,65,4,6,1,0
1694,1144,760,95,65,4,6,1,0
1695,1144,761,95,65,4,6,1,0
1696,1144,761,94,65,4,6,1,0
1697,1144,761,95,65,4,6,1,0
1698,1144,761,94,65,4,6,1,0
1699,1144,761,95,65,4,6,1,0
1700,1144,761,94,65,4,6,1,0
1701,1144,761,95,65,4,6,1,0
1702,1144,761,95,65,4,6,1,0
1703,1144,761,95,65,4,6,1,0
1704,1144,761,94,65,4,6,1,0
1705,1144,761,95,65,4,6,1,0
1706,1145,761,94,65,4,6,1,0
1707,1145,761,94,65,4,6,1,0
1708,1146,761,93,65,4,6,1,1
1709,1145,761,94,65,4,6,1,0
1710,1145,761,94,65,4,6,1,0
1711,1145,761,94,65,4,6,1,0
1712,1145,761,94,65,4,6,1,0
1713,1145,761,94,65,4,6,1,0
1714,1145,761,94,65,4,6,1,0
1715,1145,761,94,65,4,6,1,0
1716,1144,761,94,65,4,6,1,1
1717,1144,761,94,65,4,6,1,1
1718,1140,760,101,66,4,6,1,2
1719,1140,760,101,66,4,6,1,2
1720,1139,760,101,67,4,6,1,3
1721,1139,760,101,67,4,6,1,3
1722,1139,760,101,67,4,6,1,2
1723,1139,760,101,67,4,6,1,2
1724,1139,760,101,67,4,6,1,1
1725,1139,760,101,67,4,6,1,0
1726,1139,760,102,67,4,6,1,0
1727,1139,760,102,67,4,6,1,0
0,1246,787,129,78,12,6,1,17
1,1242,784,128,79,12,6,1,13
2,1245,786,130,77,12,6,1,11
3,1243,787,133,76,12,6,1,6
4,1244,787,131,76,12,6,1,4
5,1242,785,128,78,12,6,1,2
6,1241,785,130,78,12,6,1,2
7,1243,787,133,76,12,6,1,1
8,1243,788,132,75,12,6,1,0
9,1244,789,131,74,12,6,1,0
10,1247,790,129,73,12,6,1,0
11,1244,789,132,74,12,6,1,1
12,1243,788,134,75,12,6,1,3
13,1238,787,133,74,12,6,1,4
14,1253,793,125,69,12,6,1,4
15,1246,789,130,74,12,6,1,2
16,1245,790,132,73,12,6,1,1
17,1246,790,132,73,12,6,1,1
18,1248,789,129,75,12,6,1,3
19,1247,788,130,76,12,6,1,5
20,1245,788,132,75,12,6,1,6
21,1252,789,126,74,12,6,1,4
22,1253,788,125,76,12,6,1,3
23,1245,785,131,79,12,6,1,2
24,1247,786,129,77,12,6,1,1
25,1246,786,131,77,12,6,1,1
26,1245,785,133,78,12,6,1,2
27,1244,785,134,78,12,6,1,2
28,1247,786,132,78,12,6,1,2
29,1245,784,132,80,12,6,1,2
30,1245,783,131,81,12,6,1,4
31,1245,783,131,82,12,6,1,7
32,1239,781,132,84,12,6,1,11
33,1235,783,134,82,12,6,1,13
34,1238,784,133,82,12,6,1,14
35,1231,782,141,84,12,6,1,13
36,1235,782,137,84,12,6,1,10
37,1237,784,134,82,12,6,1,6
38,1239,784,133,82,12,6,1,4
39,1238,784,134,83,12,6,1,2
40,1241,784,131,82,12,6,1,2
41,1241,785,130,82,12,6,1,1
42,1241,785,130,82,12,6,1,1
43,1240,784,132,83,12,6,1,1
44,1240,783,132,84,12,6,1,2
45,1241,783,139,84,12,6,1,3
46,1243,784,134,81,12,6,1,3
47,1241,782,132,84,12,6,1,7
48,1240,782,133,84,12,6,1,12
49,1245,785,133,79,12,6,1,16
50,1246,785,131,79,12,6,1,13
51,1245,784,134,80,12,6,1,8
52,1241,783,132,81,12,6,1,5
53,1241,783,132,82,12,6,1,5
54,1241,783,131,81,12,6,1,6
55,1241,784,130,80,12,6,1,7
56,1241,784,129,80,12,6,1,7
57,1241,784,129,80,12,6,1,5
58,1241,783,129,81,12,6,1,2
59,1241,784,127,80,12,6,1,1
60,1242,784,128,80,12,6,1,1
61,1242,784,127,80,12,6,1,1
62,1241,783,129,80,12,6,1,1
63,1241,784,128,80,12,6,1,0
64,1240,785,126,78,12,6,1,0
65,1240,784,128,79,12,6,1,2
66,1240,784,127,79,12,6,1,2
67,1241,784,128,78,12,6,1,3
68,1241,785,130,79,12,6,1,1
69,1241,784,130,79,12,6,1,1
70,1240,784,131,80,12,6,1,0
71,1240,784,131,79,12,6,1,1
72,1239,784,133,80,12,6,1,1
73,1240,785,132,79,12,6,1,2
74,1239,785,130,78,12,6,1,1
75,1239,786,130,78,12,6,1,2
76,1240,785,130,78,12,6,1,1
77,1240,785,131,79,12,6,1,1
78,1240,785,131,79,12,6,1,1
79,1242,786,129,77,12,6,1,1
80,1241,786,130,78,12,6,1,0
81,1241,785,131,79,12,6,1,0
82,1239,785,132,79,12,6,1,0
83,1240,785,131,79,12,6,1,0
84,1240,785,133,79,12,6,1,0
85,1240,785,132,79,12,6,1,0
86,1240,786,132,78,12,6,1,0
87,1238,785,135,79,12,6,1,0
88,1239,784,134,80,12,6,1,0
89,1239,786,134,78,12,6,1,0
90,1239,784,135,80,12,6,1,0
91,1240,783,134,81,12,6,1,0
92,1237,784,136,80,12,6,1,1
93,1237,785,136,79,12,6,1,1
94,1232,783,141,81,12,6,1,1
95,1237,784,136,79,12,6,1,1
96,1238,784,135,80,12,6,1,1
97,1237,784,136,80,12,6,1,1
98,1238,785,135,80,12,6,1,1
99,1240,785,133,80,12,6,1,0
100,1240,784,133,81,12,6,1,0
101,1239,783,134,81,12,6,1,0
102,1240,784,133,81,12,6,1,0
103,1240,783,134,82,12,6,1,0
104,1240,783,133,82,12,6,1,0
105,1240,783,133,82,12,6,1,0
106,1240,783,132,81,12,6,1,0
107,1240,783,132,82,12,6,1,0
108,1239,783,132,81,12,6,1,0
109,1239,783,132,81,12,6,1,0
110,1239,784,132,81,12,6,1,0
111,1239,783,133,81,12,6,1,0
112,1239,784,133,81,12,6,1,0
113,1239,784,132,81,12,6,1,0
114,1240,784,132,81,12,6,1,0
115,1240,784,132,81,12,6,1,0
116,1240,784,132,81,12,6,1,0
117,1240,784,132,81,12,6,1,0
118,1240,784,132,81,12,6,1,0
119,1240,784,132,81,12,6,1,0
120,1240,784,132,80,12,6,1,0
121,1240,784,132,81,12,6,1,0
122,1240,784,133,81,12,6,1,1
123,1241,784,133,80,12,6,1,1
124,1241,784,133,81,12,6,1,0
125,1240,784,134,81,12,6,1,0
126,1240,784,134,81,12,6,1,0
127,1240,784,133,81,12,6,1,0
128,1240,784,133,81,12,6,1,0
129,1240,784,133,81,12,6,1,0
130,1240,784,133,81,12,6,1,0
131,1240,784,133,81,12,6,1,0
132,1241,784,131,80,12,6,1,1
133,1241,784,131,80,12,6,1,1
134,1241,784,131,80,12,6,1,1
135,1241,784,131,80,12,6,1,1
136,1241,784,131,80,12,6,1,1
137,1241,784,131,80,12,6,1,1
138,1241,784,131,80,12,6,1,0
139,1241,784,131,80,12,6,1,0
140,1241,784,131,80,12,6,1,0
141,1241,784,131,80,12,6,1,0
142,1241,784,131,80,12,6,1,0
143,1242,784,131,80,12,6,1,0
144,1241,784,131,80,12,6,1,0
145,1241,784,131,80,12,6,1,0
146,1242,784,130,80,12,6,1,0
147,1242,784,130,80,12,6,1,0
148,1242,784,132,80,12,6,1,1
149,1241,784,132,80,12,6,1,0
150,1242,784,131,80,12,6,1,0
151,1242,784,130,80,12,6,1,0
152,1242,784,130,81,12,6,1,0
153,1242,784,130,80,12,6,1,0
154,1242,784,130,80,12,6,1,0
155,1242,784,130,80,12,6,1,0
156,1242,784,130,81,12,6,1,0
157,1242,784,131,81,12,6,1,0
158,1242,784,131,81,12,6,1,0
159,1242,784,130,81,12,6,1,0
160,1242,784,130,81,12,6,1,0
161,1242,784,130,81,12,6,1,0
162,1242,784,130,81,12,6,1,0
163,1242,784,130,81,12,6,1,0
164,1242,784,130,81,12,6,1,0
165,1242,784,130,81,12,6,1,0
166,1242,784,130,81,12,6,1,0
167,1242,784,130,81,12,6,1,0
168,1242,784,131,81,12,6,1,0
169,1242,784,131,81,12,6,1,0
170,1242,784,130,80,12,6,1,0
171,1242,784,130,80,12,6,1,0
172,1242,784,130,80,12,6,1,0
173,1242,784,130,80,12,6,1,0
174,1242,784,130,80,12,6,1,0
175,1242,784,130,80,12,6,1,0
176,1242,784,130,80,12,6,1,0
177,1242,784,130,80,12,6,1,0
178,1242,784,130,80,12,6,1,0
179,1242,784,130,80,12,6,1,0
180,1242,784,130,80,12,6,1,0
181,1242,784,130,80,12,6,1,0
182,1241,784,131,80,12,6,1,0
183,1241,784,130,80,12,6,1,0
184,1242,784,130,80,12,6,1,0
185,1242,784,130,80,12,6,1,0
186,1242,784,130,80,12,6,1,0
187,1242,784,130,80,12,6,1,1
188,1241,784,130,80,12,6,1,2
189,1240,785,133,81,12,6,1,2
190,1240,785,133,80,12,6,1,4
191,1241,785,132,80,12,6,1,4
192,1240,785,132,81,12,6,1,4
193,1240,784,132,81,12,6,1,2
194,1239,784,132,81,12,6,1,2
195,1239,784,132,81,12,6,1,1
196,1239,784,132,81,12,6,1,1
197,1239,785,132,81,12,6,1,1
198,1240,785,132,81,12,6,1,2
199,1239,785,132,79,12,6,1,3
200,1239,785,132,79,12,6,1,5
201,1239,785,133,79,12,6,1,5
202,1239,785,133,79,12,6,1,6
203,1239,785,133,79,12,6,1,5
204,1239,785,133,79,12,6,1,3
205,1239,785,132,79,12,6,1,1
206,1239,785,132,79,12,6,1,1
207,1239,786,132,78,12,6,1,0
208,1239,785,132,79,12,6,1,0
209,1239,785,132,78,12,6,1,0
210,1239,786,132,78,12,6,1,0
211,1239,786,132,78,12,6,1,0
212,1239,786,132,78,12,6,1,0
213,1239,786,132,78,12,6,1,0
214,1240,786,132,78,12,6,1,0
215,1240,786,132,78,12,6,1,0
216,1240,786,132,78,12,6,1,1
217,1240,786,132,78,12,6,1,1
218,1239,786,133,77,12,6,1,1
219,1239,786,132,77,12,6,1,1
220,1239,787,132,77,12,6,1,0
221,1240,787,131,77,12,6,1,0
222,1240,787,131,77,12,6,1,0
223,1241,787,131,77,12,6,1,0
224,1239,787,132,76,12,6,1,0
225,1240,788,131,76,12,6,1,0
226,1241,788,130,76,12,6,1,0
227,1241,787,131,76,12,6,1,1
228,1240,787,132,77,12,6,1,0
229,1239,787,133,77,12,6,1,0
230,1239,787,133,76,12,6,1,0
231,1236,786,136,77,12,6,1,2
232,1233,786,140,78,12,6,1,3
233,1231,786,141,77,12,6,1,3
234,1235,787,137,77,12,6,1,2
235,1236,787,136,77,12,6,1,1
236,1235,788,137,76,12,6,1,1
237,1238,788,134,75,12,6,1,1
238,1237,790,135,73,12,6,1,1
239,1237,790,134,74,12,6,1,0
240,1239,790,133,74,12,6,1,0
241,1239,792,131,72,12,6,1,0
242,1239,789,132,75,12,6,1,0
243,1238,787,132,77,12,6,1,0
244,1240,787,131,77,12,6,1,0
245,1241,787,131,77,12,6,1,0
246,1240,788,130,76,12,6,1,0
247,1240,789,131,75,12,6,1,0
248,1239,788,131,76,12,6,1,0
249,1241,788,129,76,12,6,1,0
250,1241,787,128,77,12,6,1,2
251,1240,786,128,76,12,6,1,2
252,1240,785,128,77,12,6,1,3
253,1240,785,127,77,12,6,1,2
254,1240,785,127,77,12,6,1,2
255,1240,785,126,77,12,6,1,1
256,1240,786,126,76,12,6,1,1
257,1241,787,126,75,12,6,1,1
258,1240,787,128,76,12,6,1,2
259,1240,787,128,77,12,6,1,3
260,1240,787,128,76,12,6,1,4
261,1240,786,130,78,12,6,1,5
262,1239,786,130,78,12,6,1,5
263,1240,786,130,78,12,6,1,5
264,1238,786,131,78,12,6,1,4
265,1240,787,127,76,12,6,1,2
266,1239,786,131,78,12,6,1,2
267,1240,786,131,78,12,6,1,1
268,1240,786,130,77,12,6,1,2
269,1240,787,129,76,12,6,1,1
270,1240,787,128,76,12,6,1,3
271,1239,787,129,75,12,6,1,3
272,1239,787,128,75,12,6,1,4
273,1240,787,128,76,12,6,1,3
274,1240,786,128,76,12,6,1,3
275,1240,786,127,76,12,6,1,3
276,1238,786,129,76,12,6,1,2
277,1239,786,128,77,12,6,1,1
278,1238,786,129,77,12,6,1,2
279,1239,786,130,77,12,6,1,3
280,1239,786,130,77,12,6,1,3
281,1239,786,130,78,12,6,1,2
282,1239,786,129,77,12,6,1,1
283,1239,786,128,77,12,6,1,2
284,1239,786,127,77,12,6,1,2
285,1239,786,128,78,12,6,1,2
286,1239,785,130,78,12,6,1,1
287,1239,785,130,78,12,6,1,0
288,1240,786,127,78,12,6,1,0
289,1239,786,128,78,12,6,1,0
290,1240,786,128,78,12,6,1,0
291,1239,785,130,78,12,6,1,2
292,1239,786,131,78,12,6,1,4
293,1239,785,131,80,12,6,1,7
294,1239,786,131,80,12,6,1,8
295,1239,786,133,80,12,6,1,8
296,1239,786,132,81,12,6,1,6
297,1239,785,132,80,12,6,1,4
298,1240,785,132,80,12,6,1,2
299,1240,787,130,79,12,6,1,2
300,1240,786,130,80,12,6,1,1
301,1240,784,131,82,12,6,1,1
302,1241,784,130,82,12,6,1,0
303,1241,782,130,83,12,6,1,2
304,1241,782,129,83,12,6,1,6
305,1250,785,125,80,12,6,1,12
306,1259,788,115,76,12,6,1,13
307,1255,788,120,76,12,6,1,12
308,1242,783,127,80,12,6,1,10
309,1241,784,127,78,12,6,1,9
310,1251,787,123,76,12,6,1,7
311,1257,789,117,74,12,6,1,5
312,1253,787,121,76,12,6,1,4
313,1243,786,127,76,12,6,1,4
314,1251,789,123,74,12,6,1,4
315,1253,789,122,75,12,6,1,4
316,1245,788,126,74,12,6,1,4
317,1243,785,128,78,12,6,1,5
318,1244,786,127,77,12,6,1,6
319,1244,790,127,74,12,6,1,7
320,1243,787,130,77,12,6,1,7
321,1241,787,131,77,12,6,1,5
322,1242,786,130,77,12,6,1,3
323,1241,785,131,77,12,6,1,2
324,1240,784,131,78,12,6,1,1
325,1242,784,129,79,12,6,1,1
326,1240,784,131,79,12,6,1,2
327,1241,784,130,78,12,6,1,3
328,1240,784,132,80,12,6,1,4
329,1239,784,133,79,12,6,1,3
330,1239,784,134,80,12,6,1,4
331,1239,784,134,80,12,6,1,5
332,1239,784,133,80,12,6,1,4
333,1238,784,134,80,12,6,1,4
334,1239,784,133,80,12,6,1,3
335,1239,784,134,81,12,6,1,3
336,1241,785,132,80,12,6,1,2
337,1240,785,132,80,12,6,1,1
338,1239,785,133,80,12,6,1,1
339,1238,785,135,80,12,6,1,1
340,1237,784,135,80,12,6,1,0
341,1238,785,134,79,12,6,1,0
342,1238,785,134,80,12,6,1,0
343,1238,785,134,79,12,6,1,0
344,1239,785,132,79,12,6,1,0
345,1239,785,133,79,12,6,1,0
346,1240,785,132,80,12,6,1,0
347,1240,785,132,80,12,6,1,0
348,1240,787,130,78,12,6,1,0
349,1240,786,129,78,12,6,1,0
350,1241,786,129,78,12,6,1,0
351,1240,787,129,77,12,6,1,0
352,1239,787,130,77,12,6,1,0
353,1239,786,130,78,12,6,1,0
354,1239,787,130,77,12,6,1,0
355,1240,786,130,78,12,6,1,0
356,1239,786,130,78,12,6,1,0
357,1240,786,130,78,12,6,1,0
358,1240,786,129,78,12,6,1,0
359,1241,786,129,78,12,6,1,0
360,1241,786,129,78,12,6,1,1
361,1241,786,129,78,12,6,1,2
362,1238,784,134,81,12,6,1,3
363,1239,784,133,81,12,6,1,3
364,1239,784,133,81,12,6,1,3
365,1239,784,133,81,12,6,1,2
366,1238,784,133,81,12,6,1,2
367,1238,784,133,80,12,6,1,2
368,1238,784,133,80,12,6,1,3
369,1238,784,133,80,12,6,1,2
370,1238,784,133,80,12,6,1,1
371,1238,784,133,80,12,6,1,1
372,1239,784,132,81,12,6,1,0
373,1239,784,132,81,12,6,1,0
374,1239,784,132,80,12,6,1,0
375,1239,784,132,81,12,6,1,0
376,1239,784,132,80,12,6,1,0
377,1239,784,132,80,12,6,1,1
378,1240,784,131,80,12,6,1,1
379,1240,784,131,80,12,6,1,1
380,1239,784,131,80,12,6,1,0
381,1239,784,132,80,12,6,1,0
382,1239,784,131,80,12,6,1,0
383,1239,784,132,80,12,6,1,0
384,1240,784,132,80,12,6,1,0
385,1240,784,131,81,12,6,1,0
386,1240,784,131,81,12,6,1,0
387,1240,784,132,80,12,6,1,0
388,1240,784,131,80,12,6,1,0
389,1240,784,131,80,12,6,1,0
390,1239,784,132,80,12,6,1,0
391,1240,784,131,80,12,6,1,0
392,1239,784,132,80,12,6,1,0
393,1239,784,132,80,12,6,1,0
394,1239,784,132,81,12,6,1,0
395,1239,784,132,81,12,6,1,0
396,1239,784,131,80,12,6,1,0
397,1239,784,131,80,12,6,1,0
398,1239,784,132,80,12,6,1,0
399,1239,784,132,80,12,6,1,1
400,1239,784,132,80,12,6,1,1
401,1239,784,132,80,12,6,1,1
402,1239,784,132,80,12,6,1,0
403,1239,784,132,80,12,6,1,0
404,1239,784,132,80,12,6,1,0
405,1239,784,132,80,12,6,1,0
406,1239,784,132,80,12,6,1,0
407,1239,784,132,80,12,6,1,0
408,1239,784,132,81,12,6,1,0
409,1239,784,132,81,12,6,1,0
410,1239,784,132,80,12,6,1,0
411,1240,785,131,80,12,6,1,0
412,1240,785,131,80,12,6,1,0
413,1239,784,132,80,12,6,1,0
414,1239,784,132,81,12,6,1,0
415,1240,784,132,81,12,6,1,0
416,1240,784,132,81,12,6,1,0
417,1239,784,132,81,12,6,1,0
418,1239,784,132,81,12,6,1,0
419,1240,784,132,81,12,6,1,0
420,1240,785,131,80,12,6,1,1
421,1241,785,131,80,12,6,1,3
422,1239,783,134,80,12,6,1,4
423,1239,783,134,80,12,6,1,4
424,1239,784,134,80,12,6,1,5
425,1239,783,134,80,12,6,1,5
426,1240,783,133,80,12,6,1,5
427,1239,784,134,80,12,6,1,3
428,1239,784,134,80,12,6,1,2
429,1240,785,133,79,12,6,1,1
430,1240,785,133,79,12,6,1,1
431,1241,784,133,79,12,6,1,0
432,1241,785,132,78,12,6,1,0
433,1240,787,132,77,12,6,1,0
434,1238,786,135,77,12,6,1,0
435,1233,785,140,78,12,6,1,0
436,1234,785,139,78,12,6,1,1
437,1235,785,138,78,12,6,1,1
438,1235,785,138,78,12,6,1,1
439,1234,785,139,78,12,6,1,0
440,1236,786,136,77,12,6,1,0
441,1237,786,136,77,12,6,1,0
442,1237,785,136,78,12,6,1,0
443,1237,784,136,79,12,6,1,0
444,1235,783,139,80,12,6,1,0
