frame,bbox_topleft_x,bbox_topleft_y,bbox_width,bbox_height,track_id,color,type,speed
603,1363,266,111,39,1,6,0,1
604,1363,266,112,39,1,6,0,1
605,1363,266,112,39,1,6,0,0
606,1359,266,114,40,1,6,0,0
607,1359,266,114,40,1,6,0,0
608,1359,266,113,40,1,6,0,0
609,1360,266,113,40,1,6,0,0
610,1360,266,113,39,1,6,0,0
611,1359,266,114,39,1,6,0,1
612,1361,266,115,39,1,6,0,1
613,1361,266,115,39,1,6,0,1
614,1361,266,115,39,1,6,0,1
615,1361,266,115,39,1,6,0,1
616,1361,266,115,39,1,6,0,0
617,1361,266,115,39,1,6,0,0
618,1361,266,114,39,1,6,0,0
619,1361,266,114,39,1,6,0,0
620,1362,266,114,39,1,6,0,0
621,1361,266,115,39,1,6,0,0
622,1358,265,115,40,1,6,0,0
623,1357,265,116,40,1,6,0,0
624,1356,265,119,40,1,6,0,0
625,1355,265,120,41,1,6,0,0
626,1356,265,120,40,1,6,0,1
627,1357,266,120,40,1,6,0,1
628,1357,266,119,40,1,6,0,1
629,1357,265,119,40,1,6,0,0
630,1356,265,120,40,1,6,0,0
631,1355,265,117,40,1,6,0,0
632,1359,266,113,40,1,6,0,0
633,1359,266,113,40,1,6,0,0
634,1359,266,114,40,1,6,0,1
635,1359,265,114,41,1,6,0,1
636,1362,265,113,41,1,6,0,2
637,1364,265,111,41,1,6,0,2
638,1364,266,112,41,1,6,0,1
639,1361,266,116,40,1,6,0,1
640,1361,265,116,41,1,6,0,1
641,1361,265,115,41,1,6,0,1
642,1363,265,113,41,1,6,0,0
643,1362,265,114,41,1,6,0,0
644,1364,266,112,41,1,6,0,0
645,1365,265,111,41,1,6,0,0
646,1364,265,112,41,1,6,0,0
647,1363,265,113,40,1,6,0,0
648,1362,265,114,40,1,6,0,1
649,1361,265,115,41,1,6,0,1
650,1361,265,116,41,1,6,0,1
651,1361,265,116,41,1,6,0,0
652,1361,265,116,41,1,6,0,0
653,1361,265,116,41,1,6,0,0
654,1361,265,116,40,1,6,0,0
655,1362,266,114,40,1,6,0,0
656,1362,266,114,40,1,6,0,0
657,1362,265,114,40,1,6,0,1
658,1362,265,115,40,1,6,0,1
659,1360,265,116,40,1,6,0,1
660,1361,265,114,40,1,6,0,1
661,1361,265,114,40,1,6,0,1
662,1361,266,117,40,1,6,0,1
663,1360,266,118,40,1,6,0,2
664,1360,266,117,40,1,6,0,2
665,1360,266,117,40,1,6,0,1
666,1360,266,117,40,1,6,0,1
667,1359,265,118,40,1,6,0,0
668,1359,266,118,40,1,6,0,0
669,1359,266,118,40,1,6,0,0
