frame,bbox_topleft_x,bbox_topleft_y,bbox_width,bbox_height,track_id,color,type,speed
85,1175,212,140,109,8,3,5,44
86,1168,207,136,107,8,3,5,44
87,1160,202,134,105,8,3,5,45
88,1154,199,128,101,8,3,5,46
89,1148,195,123,98,8,3,5,46
90,1140,191,120,95,8,3,5,46
91,1134,186,118,95,8,3,5,46
92,1127,183,116,92,8,3,5,46
93,1123,179,111,89,8,3,5,46
94,1119,177,108,88,8,3,5,46
95,1112,174,105,85,8,3,5,47
96,1106,170,103,84,8,3,5,47
97,1100,169,102,79,8,3,5,48
98,1097,165,97,79,8,3,5,49
99,1094,162,92,76,8,3,5,50
100,1089,161,93,74,8,3,5,51
101,1084,157,90,73,8,3,5,51
102,1080,156,88,70,8,3,5,51
103,1075,154,86,69,8,3,5,50
104,1070,151,84,68,8,3,5,51
105,1066,150,85,66,8,3,5,51
106,1062,145,84,65,8,3,5,52
107,1058,147,79,61,8,3,5,52
108,1054,142,77,62,8,3,5,52
109,1051,141,75,61,8,3,5,52
110,1046,138,74,61,8,3,5,51
111,1042,137,73,59,8,3,5,51
112,1040,136,71,57,8,3,5,49
113,1034,134,70,56,8,3,5,50
114,1032,134,67,55,8,3,5,49
115,1030,131,66,55,8,3,5,51
116,1027,131,63,53,8,3,5,51
117,1023,130,62,49,8,3,5,51
118,1021,129,60,49,8,3,5,49
119,1018,126,59,51,8,3,5,48
120,1014,127,58,49,8,3,5,48
121,1011,124,57,50,8,3,5,46
122,1008,123,58,48,8,3,5,46
123,1006,122,55,47,8,3,5,46
124,1002,121,55,46,8,3,5,48
125,1000,120,54,45,8,3,5,50
126,997,119,51,45,8,3,5,50
127,994,118,51,43,8,3,5,49
128,991,117,51,44,8,3,5,47
129,990,116,49,44,8,3,5,48
130,987,115,49,42,8,3,5,48
131,985,114,48,40,8,3,5,49
132,983,114,46,40,8,3,5,48
133,982,112,43,40,8,3,5,48
134,981,112,43,40,8,3,5,46
135,980,111,43,39,8,3,5,44
136,977,110,44,40,8,3,5,44
137,974,111,43,37,8,3,5,44
138,971,109,44,36,8,3,5,46
139,968,109,44,36,8,3,5,45
140,966,107,43,37,8,3,5,46
141,964,109,41,34,8,3,5,45
142,963,109,40,33,8,3,5,44
143,960,108,39,33,8,3,5,44
144,959,109,38,30,8,3,5,44
145,958,107,38,31,8,3,5,44
146,956,105,37,33,8,3,5,43
147,954,106,38,31,8,3,5,42
148,952,105,37,31,8,3,5,41
149,947,106,39,30,8,3,5,38
150,946,105,37,29,8,3,5,35
151,944,106,36,28,8,3,5,34
152,941,106,34,28,8,3,5,36
153,937,107,36,28,8,3,5,35
154,935,106,33,27,8,3,5,31
155,933,108,32,26,8,3,5,24
156,930,106,33,27,8,3,5,29
157,925,105,37,28,8,3,5,36
158,922,103,37,27,8,3,5,42
159,921,103,34,27,8,3,5,42
160,920,104,31,26,8,3,5,40
161,916,101,31,28,8,3,5,40
162,912,102,31,28,8,3,5,35
163,908,105,32,25,8,3,5,27
164,904,105,33,24,8,3,5,19
165,900,103,33,27,8,3,5,15
166,897,104,31,25,8,3,5,12
167,895,105,31,24,8,3,5,10
168,890,105,32,25,8,3,5,9
169,886,104,32,26,8,3,5,8
170,882,105,34,26,8,3,5,11
171,878,103,33,27,8,3,5,12
172,875,102,33,30,8,3,5,15
173,872,104,32,26,8,3,5,14
174,867,103,32,25,8,3,5,17
175,864,102,31,27,8,3,5,18
176,860,104,31,25,8,3,5,25
177,852,103,35,26,8,3,5,31
178,849,102,34,26,8,3,5,33
179,846,101,33,26,8,3,5,29
180,840,106,32,25,8,3,5,25
182,834,99,28,28,8,3,5,25
21,1732,556,187,310,9,5,5,22
22,1713,543,206,306,9,5,5,22
23,1693,526,227,301,9,5,5,22
24,1674,511,244,289,9,5,5,22
25,1654,501,263,280,9,5,5,22
26,1633,485,286,274,9,5,5,22
27,1613,473,305,262,9,5,5,22
28,1595,461,325,253,9,5,5,22
29,1573,444,345,249,9,5,5,22
30,1550,430,347,246,9,5,5,22
31,1534,420,332,233,9,5,5,23
32,1518,411,316,220,9,5,5,25
33,1496,396,309,215,9,5,5,26
34,1478,387,297,205,9,5,5,27
35,1460,373,285,200,9,5,5,28
36,1442,366,271,191,9,5,5,28
37,1425,353,262,186,9,5,5,29
38,1407,344,256,178,9,5,5,29
39,1391,334,246,173,9,5,5,30
40,1375,324,236,169,9,5,5,31
41,1361,316,225,162,9,5,5,32
42,1348,307,218,157,9,5,5,33
43,1333,299,212,151,9,5,5,33
44,1319,291,203,148,9,5,5,34
45,1308,284,194,140,9,5,5,35
46,1294,276,186,137,9,5,5,36
47,1283,268,178,134,9,5,5,37
48,1270,261,175,130,9,5,5,37
49,1260,255,166,126,9,5,5,38
50,1250,249,160,124,9,5,5,38
51,1238,243,155,121,9,5,5,39
52,1228,238,152,115,9,5,5,40
53,1218,231,148,114,9,5,5,41
54,1208,226,143,109,9,5,5,43
55,1200,219,138,106,9,5,5,45
56,1193,216,132,100,9,5,5,46
57,1184,209,129,101,9,5,5,47
58,1175,206,127,96,9,5,5,47
59,1167,200,122,97,9,5,5,48
60,1162,198,116,90,9,5,5,47
61,1151,193,115,89,9,5,5,47
62,1146,189,110,89,9,5,5,47
63,1137,183,109,87,9,5,5,47
64,1131,180,104,86,9,5,5,47
65,1127,178,100,83,9,5,5,47
66,1121,175,97,80,9,5,5,47
67,1115,171,94,79,9,5,5,48
68,1106,170,96,75,9,5,5,49
69,1102,164,90,76,9,5,5,50
70,1096,162,89,74,9,5,5,52
71,1090,160,88,70,9,5,5,53
72,1085,158,86,68,9,5,5,53
73,1080,154,82,69,9,5,5,52
74,1076,154,81,65,9,5,5,53
75,1072,152,77,63,9,5,5,52
76,1064,149,79,62,9,5,5,52
77,1060,147,76,61,9,5,5,52
78,1056,148,76,57,9,5,5,53
79,1053,144,71,57,9,5,5,53
80,1048,141,71,57,9,5,5,53
81,1043,140,71,56,9,5,5,53
82,1040,137,69,56,9,5,5,53
83,1036,136,66,53,9,5,5,53
84,1032,135,66,52,9,5,5,52
85,1029,133,65,52,9,5,5,53
86,1025,132,62,50,9,5,5,53
87,1022,131,61,48,9,5,5,52
88,1018,129,60,49,9,5,5,50
89,1014,128,60,48,9,5,5,49
90,1011,128,59,46,9,5,5,50
91,1008,126,58,45,9,5,5,48
92,1007,126,54,44,9,5,5,46
93,1003,125,55,44,9,5,5,45
94,1001,123,53,45,9,5,5,45
95,998,123,52,42,9,5,5,47
96,995,120,51,43,9,5,5,47
97,994,119,50,41,9,5,5,48
98,990,119,50,41,9,5,5,49
99,989,119,49,38,9,5,5,50
100,985,117,47,39,9,5,5,50
101,982,117,47,38,9,5,5,49
102,982,115,43,38,9,5,5,50
103,980,115,44,37,9,5,5,50
104,979,114,42,35,9,5,5,53
105,978,113,41,35,9,5,5,55
106,974,113,42,33,9,5,5,56
107,971,110,43,34,9,5,5,56
108,968,110,42,35,9,5,5,53
109,967,110,42,33,9,5,5,50
110,964,112,40,31,9,5,5,46
111,961,111,41,32,9,5,5,42
112,959,109,42,32,9,5,5,40
113,958,109,40,30,9,5,5,40
114,955,110,40,30,9,5,5,39
115,954,108,38,30,9,5,5,40
116,951,108,37,30,9,5,5,41
117,948,107,37,30,9,5,5,42
118,946,106,35,29,9,5,5,41
119,944,106,36,29,9,5,5,39
120,944,107,34,28,9,5,5,38
121,941,106,34,28,9,5,5,35
122,936,106,38,28,9,5,5,32
123,935,107,35,27,9,5,5,28
124,933,107,33,26,9,5,5,25
125,931,107,33,26,9,5,5,24
126,927,106,34,27,9,5,5,24
127,923,105,34,27,9,5,5,26
128,920,104,34,27,9,5,5,27
129,918,105,32,26,9,5,5,26
130,914,104,31,27,9,5,5,26
131,912,104,32,26,9,5,5,27
132,907,104,33,26,9,5,5,27
133,904,104,33,25,9,5,5,28
134,899,105,34,24,9,5,5,25
135,896,104,33,24,9,5,5,23
136,893,104,33,26,9,5,5,19
137,889,103,33,26,9,5,5,18
138,884,103,34,25,9,5,5,16
139,882,104,32,24,9,5,5,16
140,875,104,32,27,9,5,5,15
141,872,104,31,28,9,5,5,15
142,865,103,33,27,9,5,5,11
143,861,103,34,26,9,5,5,11
144,857,103,36,26,9,5,5,15
145,853,102,34,26,9,5,5,23
146,851,103,30,26,9,5,5,26
147,847,103,31,25,9,5,5,24
148,842,104,30,25,9,5,5,20
149,837,103,32,26,9,5,5,20
150,832,102,32,25,9,5,5,21
151,828,101,31,26,9,5,5,19
152,824,103,31,24,9,5,5,21
153,821,103,28,25,9,5,5,26
154,815,102,30,26,9,5,5,27
155,809,102,30,25,9,5,5,23
156,804,102,32,26,9,5,5,16
157,803,102,28,25,9,5,5,15
158,799,103,27,26,9,5,5,15
169,758,106,32,27,9,5,5,17
184,709,110,29,28,9,5,5,18
185,709,111,29,27,9,5,5,18
186,712,113,32,26,9,5,5,18
187,715,112,30,27,9,5,5,17
189,718,115,29,26,9,5,5,19
190,719,115,31,25,9,5,5,23
191,718,115,32,25,9,5,5,26
192,720,116,31,24,9,5,5,29
193,721,117,31,25,9,5,5,31
194,722,118,33,25,9,5,5,31
195,722,120,34,23,9,5,5,30
196,722,119,34,24,9,5,5,29
197,722,119,35,24,9,5,5,24
198,722,121,36,23,9,5,5,19
199,723,118,35,24,9,5,5,12
200,723,120,36,24,9,5,5,11
201,723,120,35,24,9,5,5,8
202,723,119,33,25,9,5,5,8
203,722,117,36,27,9,5,5,11
204,722,116,36,29,9,5,5,12
205,721,114,37,31,9,5,5,16
206,720,114,36,31,9,5,5,12
207,720,114,36,32,9,5,5,14
208,719,111,36,34,9,5,5,13
209,717,112,37,34,9,5,5,14
210,715,114,40,34,9,5,5,13
211,715,115,41,32,9,5,5,12
212,712,113,40,34,9,5,5,19
213,710,111,42,37,9,5,5,27
214,710,113,42,37,9,5,5,36
215,709,114,42,37,9,5,5,38
216,707,115,41,37,9,5,5,39
217,703,115,43,39,9,5,5,39
218,700,116,45,38,9,5,5,37
219,699,115,43,40,9,5,5,35
220,697,121,46,35,9,5,5,31
221,695,124,45,32,9,5,5,28
222,693,125,45,32,9,5,5,26
223,691,126,47,32,9,5,5,27
224,688,126,48,33,9,5,5,30
225,687,127,50,34,9,5,5,33
226,687,129,48,34,9,5,5,37
227,685,131,49,33,9,5,5,42
228,684,133,48,32,9,5,5,49
229,682,131,48,39,9,5,5,55
230,678,130,49,42,9,5,5,57
231,675,133,51,41,9,5,5,57
232,674,131,51,44,9,5,5,58
233,669,135,54,42,9,5,5,56
234,666,134,54,46,9,5,5,53
235,662,131,55,50,9,5,5,49
236,660,133,57,50,9,5,5,49
237,658,133,58,53,9,5,5,49
238,656,132,57,56,9,5,5,49
239,650,137,61,54,9,5,5,50
240,647,143,62,50,9,5,5,50
241,643,146,64,50,9,5,5,50
242,639,148,65,50,9,5,5,50
243,635,146,66,54,9,5,5,49
244,631,149,67,55,9,5,5,51
245,626,151,69,56,9,5,5,51
246,620,151,71,60,9,5,5,53
247,612,152,75,62,9,5,5,55
248,609,155,74,65,9,5,5,57
249,603,159,77,64,9,5,5,58
250,597,164,80,63,9,5,5,59
251,592,166,78,66,9,5,5,60
252,585,167,83,70,9,5,5,61
253,578,170,84,73,9,5,5,62
254,569,172,88,77,9,5,5,63
255,561,175,92,80,9,5,5,64
256,552,178,93,83,9,5,5,64
257,545,182,96,85,9,5,5,64
258,533,188,102,85,9,5,5,64
259,522,195,106,87,9,5,5,65
260,509,198,110,91,9,5,5,65
261,497,205,116,97,9,5,5,67
262,485,211,120,100,9,5,5,69
263,473,219,124,104,9,5,5,71
264,456,224,129,111,9,5,5,72
265,440,231,136,119,9,5,5,72
266,425,241,142,120,9,5,5,72
267,406,248,149,130,9,5,5,72
268,384,261,158,134,9,5,5,72
269,362,271,166,142,9,5,5,72
270,336,285,177,151,9,5,5,72
271,309,299,187,160,9,5,5,72
272,279,314,201,173,9,5,5,72
273,244,331,216,183,9,5,5,72
274,202,350,234,196,9,5,5,72
275,162,371,248,217,9,5,5,72
276,112,398,272,236,9,5,5,71
277,51,432,301,254,9,5,5,71
278,2,472,315,275,9,5,5,71
279,0,515,275,304,9,5,5,71
280,0,564,227,342,9,5,5,71
281,0,624,168,390,9,5,5,71
68,1838,701,81,172,11,5,0,29
69,1799,672,119,197,11,5,0,29
70,1764,645,155,225,11,5,0,29
71,1727,615,192,281,11,5,0,29
72,1695,588,224,269,11,5,0,29
73,1663,565,257,262,11,5,0,29
74,1632,544,287,251,11,5,0,29
75,1603,524,316,240,11,5,0,29
76,1573,505,345,229,11,5,0,29
77,1545,488,342,217,11,5,0,29
78,1524,472,322,207,11,5,0,29
79,1500,455,310,197,11,5,0,30
80,1476,439,295,189,11,5,0,30
81,1453,425,284,181,11,5,0,31
82,1431,408,274,176,11,5,0,31
83,1412,396,260,170,11,5,0,32
84,1394,383,249,162,11,5,0,32
85,1374,371,242,156,11,5,0,33
86,1357,359,231,153,11,5,0,33
87,1341,348,221,145,11,5,0,34
88,1324,338,213,142,11,5,0,35
89,1310,327,203,137,11,5,0,35
90,1295,319,194,129,11,5,0,36
91,1282,305,188,134,11,5,0,36
92,1268,299,184,126,11,5,0,37
93,1256,292,175,121,11,5,0,38
94,1245,285,169,115,11,5,0,39
95,1232,277,163,112,11,5,0,40
96,1221,268,157,111,11,5,0,41
97,1210,261,151,106,11,5,0,41
98,1199,254,146,104,11,5,0,42
99,1191,248,140,102,11,5,0,42
100,1181,242,136,98,11,5,0,43
101,1171,238,133,92,11,5,0,44
102,1164,233,127,90,11,5,0,44
103,1155,224,124,91,11,5,0,45
104,1146,221,122,86,11,5,0,46
105,1150,218,107,82,11,5,0,46
106,1131,211,115,82,11,5,0,47
107,1125,209,110,77,11,5,0,48
108,1120,203,106,76,11,5,0,49
109,1109,198,107,76,11,5,0,49
110,1105,195,103,72,11,5,0,49
111,1107,194,92,69,11,5,0,49
112,1097,190,93,67,11,5,0,48
113,1089,187,94,67,11,5,0,48
114,1081,183,93,64,11,5,0,48
115,1081,178,87,65,11,5,0,48
116,1079,175,83,64,11,5,0,49
117,1079,175,78,60,11,5,0,49
118,1072,173,78,56,11,5,0,50
119,1067,169,77,58,11,5,0,50
120,1063,164,79,58,11,5,0,51
121,1058,163,77,55,11,5,0,52
122,1057,159,74,55,11,5,0,51
123,1056,158,70,53,11,5,0,51
124,1054,158,68,50,11,5,0,50
125,1051,154,68,51,11,5,0,49
126,1050,153,64,49,11,5,0,48
127,1048,151,63,49,11,5,0,48
128,1047,151,61,46,11,5,0,48
129,1044,147,63,46,11,5,0,49
130,1045,145,59,45,11,5,0,49
131,1045,144,57,44,11,5,0,50
132,1044,142,58,44,11,5,0,52
133,1043,140,58,42,11,5,0,52
134,1043,137,57,42,11,5,0,49
135,1043,137,54,42,11,5,0,46
136,1043,135,54,43,11,5,0,44
137,1041,133,53,43,11,5,0,44
138,1040,132,54,42,11,5,0,36
139,1039,130,54,40,11,5,0,44
140,1037,131,58,47,11,5,0,56
144,1035,128,51,33,11,5,0,80
145,1046,124,42,31,11,5,0,91
146,1046,126,37,29,11,5,0,96
147,1045,121,41,31,11,5,0,97
148,1044,121,41,30,11,5,0,90
149,1041,120,41,28,11,5,0,80
150,1040,119,41,30,11,5,0,70
151,1039,117,38,29,11,5,0,63
152,1039,117,37,28,11,5,0,60
153,1038,118,35,26,11,5,0,56
154,1035,116,34,26,11,5,0,53
155,1033,116,36,25,11,5,0,47
156,1030,116,37,26,11,5,0,46
157,1028,114,39,26,11,5,0,44
158,1028,112,38,26,11,5,0,44
159,1027,110,35,27,11,5,0,42
160,1025,109,36,27,11,5,0,41
161,1023,109,36,28,11,5,0,42
162,1019,109,37,28,11,5,0,43
163,1018,108,36,26,11,5,0,44
164,1017,107,34,26,11,5,0,44
165,1013,106,33,27,11,5,0,43
166,1012,104,32,28,11,5,0,45
167,1009,105,33,27,11,5,0,39
168,1006,107,34,26,11,5,0,31
169,1003,106,33,27,11,5,0,19
170,999,106,35,26,11,5,0,17
171,995,105,36,28,11,5,0,17
172,995,103,34,26,11,5,0,25
173,992,103,32,26,11,5,0,31
174,988,103,32,26,11,5,0,33
175,985,103,30,26,11,5,0,42
176,978,104,33,27,11,5,0,37
177,976,102,32,24,11,5,0,37
178,973,101,34,30,11,5,0,23
180,966,95,29,33,11,5,0,22
181,962,97,29,31,11,5,0,23
182,958,99,30,28,11,5,0,21
183,954,102,30,25,11,5,0,23
184,951,103,27,24,11,5,0,23
187,935,103,33,25,11,5,0,28
188,931,103,33,23,11,5,0,28
189,929,104,31,22,11,5,0,28
196,898,103,25,23,11,5,0,26
0,479,238,113,104,13,3,4,0
1,478,238,115,104,13,3,4,0
2,478,238,115,104,13,3,4,0
3,479,238,115,104,13,3,4,0
4,479,237,117,105,13,3,4,0
5,479,237,116,105,13,3,4,0
6,479,236,116,105,13,3,4,0
7,480,236,117,106,13,3,4,0
8,480,236,118,106,13,3,4,0
9,479,236,119,106,13,3,4,0
10,480,237,118,106,13,3,4,0
11,479,236,118,106,13,3,4,0
12,479,236,116,106,13,3,4,0
13,478,235,116,107,13,3,4,0
14,478,235,116,107,13,3,4,0
15,478,236,116,106,13,3,4,0
16,478,236,116,106,13,3,4,0
17,479,236,116,106,13,3,4,0
18,479,236,116,106,13,3,4,0
19,479,236,116,106,13,3,4,0
20,479,237,114,104,13,3,4,0
21,479,237,114,104,13,3,4,0
22,479,238,114,104,13,3,4,0
23,479,238,114,104,13,3,4,0
24,479,238,115,104,13,3,4,0
25,479,238,114,104,13,3,4,0
26,479,238,114,104,13,3,4,0
27,478,237,115,104,13,3,4,0
28,478,237,114,104,13,3,4,0
29,478,237,115,105,13,3,4,0
30,479,236,115,107,13,3,4,0
31,479,236,115,107,13,3,4,0
32,479,236,115,107,13,3,4,0
33,479,235,116,106,13,3,4,0
34,479,236,116,105,13,3,4,0
35,479,236,117,105,13,3,4,0
36,479,237,114,105,13,3,4,0
37,479,237,114,105,13,3,4,0
38,479,237,114,105,13,3,4,0
39,479,237,115,105,13,3,4,0
40,479,238,113,104,13,3,4,0
41,480,237,113,104,13,3,4,0
42,480,237,113,104,13,3,4,0
43,479,238,113,103,13,3,4,0
44,479,238,113,104,13,3,4,0
45,479,238,113,104,13,3,4,0
46,479,239,114,103,13,3,4,0
47,479,239,114,103,13,3,4,0
48,479,238,113,104,13,3,4,0
49,479,237,114,104,13,3,4,0
50,479,238,114,104,13,3,4,0
51,479,239,114,103,13,3,4,0
52,479,239,114,104,13,3,4,0
53,479,238,114,104,13,3,4,0
54,479,238,113,104,13,3,4,0
55,479,239,113,103,13,3,4,0
56,479,239,114,103,13,3,4,0
57,479,239,115,103,13,3,4,0
58,480,239,113,103,13,3,4,0
59,479,239,113,103,13,3,4,0
60,479,237,113,104,13,3,4,0
61,478,238,113,104,13,3,4,0
62,479,237,113,105,13,3,4,0
63,479,237,113,105,13,3,4,0
64,479,237,113,105,13,3,4,0
65,478,237,113,105,13,3,4,0
66,479,237,113,105,13,3,4,0
67,479,237,114,105,13,3,4,0
68,479,237,114,105,13,3,4,0
69,479,237,115,105,13,3,4,0
70,479,238,114,103,13,3,4,0
71,479,239,113,103,13,3,4,0
72,479,239,114,103,13,3,4,0
73,479,239,113,103,13,3,4,0
74,479,239,114,103,13,3,4,0
75,479,239,113,103,13,3,4,0
76,479,239,113,103,13,3,4,0
77,479,239,114,102,13,3,4,0
78,479,239,114,103,13,3,4,0
79,479,239,114,103,13,3,4,0
80,479,238,114,104,13,3,4,0
81,479,238,114,104,13,3,4,0
82,479,238,114,104,13,3,4,0
83,479,238,114,104,13,3,4,0
84,479,237,113,104,13,3,4,0
85,479,238,113,104,13,3,4,0
86,478,235,114,107,13,3,4,0
87,478,235,116,107,13,3,4,0
88,477,236,117,107,13,3,4,0
89,476,236,119,107,13,3,4,1
90,476,239,116,105,13,3,4,2
91,474,239,114,106,13,3,4,2
92,474,240,117,105,13,3,4,3
93,473,240,120,107,13,3,4,4
94,471,240,119,108,13,3,4,4
95,470,241,119,109,13,3,4,6
96,468,240,125,112,13,3,4,7
97,465,242,121,113,13,3,4,8
98,462,245,124,112,13,3,4,9
99,460,246,125,112,13,3,4,9
100,458,245,128,117,13,3,4,10
101,456,246,134,119,13,3,4,11
102,454,246,133,121,13,3,4,11
103,450,254,127,116,13,3,4,12
104,447,255,133,117,13,3,4,12
105,444,256,137,120,13,3,4,13
106,439,255,142,124,13,3,4,13
107,435,260,141,124,13,3,4,14
108,431,262,141,127,13,3,4,15
109,426,262,147,133,13,3,4,16
110,422,268,149,130,13,3,4,17
111,416,270,150,133,13,3,4,18
112,409,274,151,134,13,3,4,19
113,405,274,158,141,13,3,4,19
114,397,281,159,142,13,3,4,20
115,390,284,163,144,13,3,4,21
116,383,287,166,151,13,3,4,22
117,375,291,172,153,13,3,4,22
118,370,299,171,152,13,3,4,22
119,359,304,178,155,13,3,4,23
120,351,307,180,163,13,3,4,23
121,340,314,186,164,13,3,4,24
122,329,320,195,170,13,3,4,24
123,316,327,200,172,13,3,4,25
124,304,333,200,181,13,3,4,26
125,290,344,206,184,13,3,4,27
126,272,349,218,194,13,3,4,28
127,257,358,222,200,13,3,4,29
128,240,371,229,204,13,3,4,30
129,222,379,234,214,13,3,4,31
130,198,388,248,231,13,3,4,32
131,176,400,256,242,13,3,4,32
132,148,420,270,247,13,3,4,33
133,124,434,275,258,13,3,4,33
134,94,451,291,272,13,3,4,34
135,58,469,310,287,13,3,4,34
136,19,490,325,306,13,3,4,34
137,0,511,321,322,13,3,4,34
138,1,537,295,343,13,3,4,34
139,0,564,266,370,13,3,4,34
140,0,595,231,400,13,3,4,34
141,1,634,195,418,13,3,4,33
142,1,672,154,403,13,3,4,32
143,0,719,110,351,13,3,4,32
100,1828,700,90,164,14,4,0,54
101,1755,622,164,264,14,4,0,54
102,1690,575,229,244,14,4,0,54
103,1633,534,286,223,14,4,0,54
104,1582,496,313,209,14,4,0,54
105,1539,468,298,191,14,4,0,54
106,1498,438,268,180,14,4,0,54
107,1462,413,249,170,14,4,0,54
108,1428,392,232,156,14,4,0,55
109,1400,374,216,147,14,4,0,55
110,1372,355,203,139,14,4,0,55
111,1347,338,192,133,14,4,0,56
112,1325,324,180,124,14,4,0,56
113,1302,306,170,124,14,4,0,56
114,1283,299,162,114,14,4,0,56
115,1263,289,157,109,14,4,0,57
116,1248,275,147,105,14,4,0,58
117,1232,265,140,101,14,4,0,59
118,1218,255,135,95,14,4,0,60
119,1203,247,129,94,14,4,0,60
120,1192,240,122,88,14,4,0,61
121,1180,232,117,87,14,4,0,61
122,1168,227,113,80,14,4,0,60
123,1155,217,111,82,14,4,0,60
124,1146,213,105,78,14,4,0,60
125,1134,209,103,73,14,4,0,60
126,1126,201,99,75,14,4,0,60
127,1117,198,94,70,14,4,0,60
128,1110,196,90,66,14,4,0,60
129,1102,190,88,65,14,4,0,61
130,1097,189,84,59,14,4,0,61
131,1086,186,85,57,14,4,0,62
132,1083,178,80,59,14,4,0,63
133,1078,176,75,55,14,4,0,63
134,1073,175,72,52,14,4,0,63
135,1070,171,69,51,14,4,0,62
136,1064,168,65,50,14,4,0,62
137,1056,166,68,48,14,4,0,61
138,1054,162,62,47,14,4,0,60
139,1048,159,59,47,14,4,0,59
140,1040,151,61,52,14,4,0,58
141,1035,131,60,68,14,4,0,57
142,1032,132,58,65,14,4,0,56
143,1026,133,60,61,14,4,0,58
144,1021,143,59,46,14,4,0,60
145,1020,144,57,41,14,4,0,63
146,1016,140,55,41,14,4,0,65
147,1012,141,54,38,14,4,0,64
148,1010,142,49,36,14,4,0,62
149,1008,143,47,33,14,4,0,58
150,1002,136,49,39,14,4,0,53
151,1001,133,46,39,14,4,0,50
152,996,134,48,36,14,4,0,46
153,994,134,46,35,14,4,0,46
154,991,132,44,36,14,4,0,47
155,990,132,42,32,14,4,0,50
156,987,130,42,32,14,4,0,53
157,983,128,44,32,14,4,0,56
158,978,127,47,31,14,4,0,63
159,978,125,45,30,14,4,0,67
160,976,123,42,29,14,4,0,69
161,975,122,40,29,14,4,0,65
162,971,121,41,29,14,4,0,62
163,969,122,39,28,14,4,0,56
164,968,121,40,27,14,4,0,51
165,966,121,37,26,14,4,0,47
166,961,120,39,25,14,4,0,45
167,960,118,36,26,14,4,0,45
168,958,116,36,27,14,4,0,44
169,956,116,37,26,14,4,0,43
170,954,114,38,28,14,4,0,41
171,952,113,37,28,14,4,0,41
172,950,111,38,29,14,4,0,41
173,946,111,36,27,14,4,0,42
174,945,111,32,26,14,4,0,42
175,943,110,32,26,14,4,0,43
176,941,110,30,26,14,4,0,42
177,936,109,34,26,14,4,0,38
178,935,110,32,26,14,4,0,33
179,932,110,32,25,14,4,0,28
180,930,110,31,25,14,4,0,27
181,928,109,29,25,14,4,0,28
182,924,108,30,25,14,4,0,33
183,922,107,28,24,14,4,0,37
184,920,106,26,24,14,4,0,39
185,918,106,26,24,14,4,0,36
186,914,106,27,24,14,4,0,33
192,891,105,28,25,14,4,0,29
194,882,103,45,25,14,4,0,26
195,878,103,47,24,14,4,0,24
197,870,104,44,24,14,4,0,23
198,866,103,45,24,14,4,0,25
199,866,104,40,24,14,4,0,23
200,855,103,47,24,14,4,0,21
201,852,103,45,25,14,4,0,17
202,846,102,47,25,14,4,0,17
203,848,103,38,23,14,4,0,21
204,839,102,41,25,14,4,0,21
205,833,101,43,26,14,4,0,20
206,828,102,43,27,14,4,0,15
207,823,102,43,27,14,4,0,13
208,817,101,44,26,14,4,0,17
209,816,102,42,25,14,4,0,21
